,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
698,201203,대전광역시,산업용,4943,270483049,22342659803,82.6,5.7,20.1,-5.4,58.0,54.6,2.1,5.4
699,201204,대전광역시,산업용,4953,256011039,20974471747,81.9,13.2,29.5,-0.9,54.0,66.2,2.4,4.6
700,201205,대전광역시,산업용,4960,261200817,21312413692,81.6,19.8,29.9,11.0,54.0,24.0,1.9,4.7
701,201206,대전광역시,산업용,4976,267938177,21817424384,81.4,23.8,33.1,14.2,68.0,57.8,2.1,5.7
702,201207,대전광역시,산업용,4974,274500800,27485413520,100.1,26.3,35.1,20.1,82.0,277.6,1.7,6.8
703,201208,대전광역시,산업용,4986,273648807,29465116353,107.7,27.1,36.9,18.0,81.0,463.6,2.3,6.8
704,201209,대전광역시,산업용,5012,263069456,23523805653,89.4,20.6,29.8,12.1,81.0,242.5,1.4,5.6
705,201210,대전광역시,산업용,5017,250155254,22004573235,88.0,14.3,25.3,2.3,74.0,81.3,1.3,3.4
706,201211,대전광역시,산업용,5030,259876206,28143953765,108.3,6.0,17.8,-3.6,72.0,58.4,1.7,5.1
707,201212,대전광역시,산업용,5030,269464772,28323794522,105.1,-3.0,9.8,-14.4,77.0,64.6,1.4,4.5
708,201301,대전광역시,산업용,5030,278936360,30410122106,109.0,-2.6,13.8,-16.5,74.0,46.2,1.4,4.0
709,201302,대전광역시,산업용,5026,249631879,28213755458,113.0,0.0,18.8,-14.7,63.0,54.2,1.5,4.8
710,201303,대전광역시,산업용,5031,265534261,24439143015,92.0,6.6,26.1,-4.5,57.0,52.8,1.8,3.6
711,201304,대전광역시,산업용,5027,262551760,24038437556,91.6,10.6,26.7,-0.2,62.0,86.8,2.1,4.8
712,201305,대전광역시,산업용,5039,267712873,24326549207,90.9,18.8,31.8,6.2,68.0,110.4,1.8,4.4
713,201306,대전광역시,산업용,5056,277454609,24839236516,89.5,23.9,32.0,12.8,76.0,162.6,1.5,6.0
714,201307,대전광역시,산업용,5062,287418033,32182073327,112.0,26.8,33.2,21.9,85.0,218.7,1.9,7.4
715,201308,대전광역시,산업용,5075,290302137,32490607060,111.9,27.8,35.0,19.0,82.0,126.6,1.5,5.4
716,201309,대전광역시,산업용,5078,260072710,24337987271,93.6,21.4,29.9,9.6,81.0,146.4,1.2,5.4
717,201310,대전광역시,산업용,5079,267044953,24168408086,90.5,15.5,28.3,3.4,78.0,19.6,1.4,3.5
718,201311,대전광역시,산업용,5074,265012103,30117052541,113.6,6.7,22.1,-4.5,76.0,63.1,1.4,4.7
719,201312,대전광역시,산업용,5080,275595464,32206166711,116.9,1.3,13.0,-8.6,76.0,32.8,1.4,4.8
720,201401,대전광역시,산업용,5088,273601980,31886312296,116.5,-0.1,11.3,-10.6,65.0,6.5,1.2,3.3
721,201402,대전광역시,산업용,5100,257566165,30745686704,119.4,2.7,15.6,-10.7,64.0,8.5,1.6,5.1
722,201403,대전광역시,산업용,5108,275172596,26399061502,95.9,8.3,25.7,-4.5,64.0,67.2,1.7,4.2
723,201404,대전광역시,산업용,5125,271091018,25809753217,95.2,14.3,27.2,0.3,61.0,59.4,1.7,4.3
724,201405,대전광역시,산업용,5138,267391092,25302268087,94.6,19.4,33.3,5.7,62.0,49.7,2.0,3.0
725,201406,대전광역시,산업용,5132,277347146,31950880163,115.2,22.9,31.1,16.5,77.0,143.7,1.7,6.6
726,201407,대전광역시,산업용,5132,298856453,36031800950,120.6,25.9,34.9,19.3,83.0,177.2,1.6,7.2
727,201408,대전광역시,산업용,5133,278955128,32952038854,118.1,24.2,31.8,18.6,87.0,240.9,1.6,7.9
728,201409,대전광역시,산업용,5141,267734552,26079875477,97.4,21.6,31.1,12.9,78.0,118.0,1.3,5.1
729,201410,대전광역시,산업용,5147,274538272,25905715609,94.4,14.9,27.1,2.5,76.0,169.4,1.4,3.4
730,201411,대전광역시,산업용,5159,267821791,31385291561,117.2,8.5,18.1,-2.0,77.0,40.7,1.2,4.9
731,201412,대전광역시,산업용,5166,281519394,33342736994,118.4,-1.3,10.1,-10.5,75.0,36.5,1.4,4.5
732,201501,대전광역시,산업용,5183,286480493,33712806392,117.7,0.0,10.3,-9.9,73.0,31.5,1.3,4.5
733,201502,대전광역시,산업용,5190,255133737,30215554305,118.4,1.9,12.4,-12.4,66.0,27.0,1.7,5.0
734,201503,대전광역시,산업용,5201,272432238,26468625217,97.2,7.2,23.4,-6.0,51.0,44.7,1.7,3.0
735,201504,대전광역시,산업용,5205,269993391,25960254094,96.2,13.3,27.0,3.3,68.0,95.2,1.9,5.6
736,201505,대전광역시,산업용,5199,266672390,25334806294,95.0,19.5,32.1,5.7,60.0,28.9,1.6,4.0
737,201506,대전광역시,산업용,5201,282347982,33840039874,119.9,23.4,35.0,13.5,68.0,119.8,1.5,6.3
738,201507,대전광역시,산업용,5210,281381034,34663531572,123.2,25.4,34.3,16.5,80.0,145.6,1.8,6.8
739,201508,대전광역시,산업용,5217,293787074,34620615961,117.8,26.4,36.3,18.7,76.0,51.6,1.5,5.4
740,201509,대전광역시,산업용,5247,276965652,26969787564,97.4,21.7,31.3,12.8,69.0,18.5,1.6,4.1
741,201510,대전광역시,산업용,5266,265718528,25298289763,95.2,15.5,26.7,-0.1,71.0,94.1,1.4,2.8
742,201511,대전광역시,산업용,5341,252355222,29838215004,118.2,10.1,21.4,-2.3,83.0,126.1,1.3,7.4
743,201512,대전광역시,산업용,5374,266331381,31756224634,119.2,3.1,14.2,-7.6,75.0,39.7,1.2,5.4
744,201601,대전광역시,산업용,5401,282009089,32815113493,116.4,-1.3,14.1,-17.0,69.0,11.6,1.3,5.1
745,201602,대전광역시,산업용,5419,264105319,30960138616,117.2,1.5,18.7,-9.7,62.0,45.8,1.7,4.2
746,201603,대전광역시,산업용,5433,280662427,27160411208,96.8,7.5,22.9,-7.5,58.0,40.3,1.5,3.7
747,201604,대전광역시,산업용,5436,270279627,25681374177,95.0,14.8,29.2,4.8,63.0,154.9,1.7,5.1
748,201605,대전광역시,산업용,5428,275018412,26030844449,94.7,19.8,31.3,9.2,62.0,85.1,1.7,4.4
749,201606,대전광역시,산업용,5434,286461388,33524756109,117.0,23.7,32.0,14.6,72.0,62.5,1.6,5.5
750,201607,대전광역시,산업용,5443,291246156,34840140453,119.6,26.6,34.7,20.0,81.0,367.9,1.6,6.8
751,201608,대전광역시,산업용,5473,297203935,36026873522,121.2,27.9,37.6,15.8,72.0,57.4,1.4,4.8
752,201609,대전광역시,산업용,5470,260954037,26239137577,100.6,22.4,31.5,12.8,79.0,196.0,1.3,6.6
753,201610,대전광역시,산업용,5470,259495058,25182611983,97.0,15.7,27.9,1.2,79.0,122.6,1.4,6.3
754,201611,대전광역시,산업용,5475,251866950,30510332826,121.1,7.2,21.9,-4.9,72.0,29.5,1.2,4.7
755,201612,대전광역시,산업용,5482,264692263,32360960702,122.3,2.5,14.8,-8.3,71.0,54.8,1.3,4.9
756,201701,대전광역시,산업용,5472,279716641,33193369762,118.7,-0.4,14.8,-11.8,67.0,15.0,1.5,4.2
757,201702,대전광역시,산업용,5475,270285709,32741583740,121.1,1.2,15.5,-9.0,61.0,42.0,1.6,3.7
758,201703,대전광역시,산업용,5487,280629885,27532647885,98.1,6.8,19.5,-3.7,54.0,11.6,1.6,4.3
759,201704,대전광역시,산업용,5485,271559172,26233215350,96.6,14.5,28.6,1.9,57.0,77.7,1.9,4.1
760,201705,대전광역시,산업용,5492,268661959,25967764319,96.7,19.6,30.7,10.5,60.0,29.3,1.8,3.7
761,201706,대전광역시,산업용,5504,283644228,34028726806,120.0,23.3,34.8,12.0,62.0,35.3,1.7,4.9
762,201707,대전광역시,산업용,5501,295295718,35946248701,121.7,27.1,34.0,22.3,87.0,434.5,1.7,7.4
763,201708,대전광역시,산업용,5504,295295150,35896065382,121.6,26.0,35.9,16.0,83.0,293.8,1.5,6.3
764,201709,대전광역시,산업용,5507,279764874,27815199515,99.4,21.1,29.2,9.8,77.0,111.4,1.4,4.5
765,201710,대전광역시,산업용,5514,249967006,24105905265,96.4,15.4,27.0,0.4,76.0,28.3,1.2,4.8
766,201711,대전광역시,산업용,5512,271376173,32447332248,119.6,6.4,20.8,-5.8,68.0,15.1,1.4,3.4
767,201712,대전광역시,산업용,5519,286029257,33925302778,118.6,-0.4,12.8,-11.4,66.0,33.5,1.4,4.5
768,201801,대전광역시,산업용,5514,296960114,35313937945,118.9,-2.5,11.0,-16.3,66.0,23.9,1.3,4.8
769,201802,대전광역시,산업용,5522,268902822,32092036577,119.3,-0.4,13.1,-13.9,53.0,40.5,1.6,4.0
770,201803,대전광역시,산업용,5528,279657020,27377628892,97.9,8.7,24.2,-6.2,70.0,108.4,1.8,4.5
771,201804,대전광역시,산업용,5528,273985521,26365423750,96.2,13.9,30.0,0.8,64.0,155.3,2.0,4.5
772,201805,대전광역시,산업용,5538,275393919,26183851631,95.1,19.2,31.0,7.8,70.0,95.9,1.8,5.6
773,201806,대전광역시,산업용,5565,282433232,32939278476,116.6,23.6,33.8,15.8,68.0,115.8,1.7,5.6
774,201807,대전광역시,산업용,5587,291211819,35606523089,122.3,27.9,37.3,17.5,76.0,226.9,1.5,4.9
775,201808,대전광역시,산업용,5606,286442449,34923390713,121.9,29.0,39.4,19.5,72.0,408.6,1.9,5.7
776,201809,대전광역시,산업용,5610,265622584,26124848853,98.4,21.2,29.8,9.9,76.0,149.4,1.6,5.5
777,201810,대전광역시,산업용,5618,262362705,25046258463,95.5,13.0,25.6,1.5,76.0,133.9,1.2,3.9
778,201811,대전광역시,산업용,5636,263537270,31218096244,118.5,8.0,19.4,-2.3,72.0,49.8,0.9,4.2
779,201812,대전광역시,산업용,5649,268783080,31897087041,118.7,0.6,15.0,-11.1,64.0,33.7,1.2,4.3
780,201901,대전광역시,산업용,5641,276663128,33058627209,119.5,0.0,9.5,-8.6,60.0,1.7,1.2,3.6
781,201902,대전광역시,산업용,5642,238123609,28907169942,121.4,2.0,15.1,-7.5,60.0,46.3,1.3,5.3
782,201903,대전광역시,산업용,5633,260214957,25685282628,98.7,7.7,21.0,-2.6,60.0,33.7,1.6,5.1
783,201905,대전광역시,산업용,5645,254918382,24865125177,97.5,19.7,32.7,5.6,56.0,35.6,1.8,4.0
784,201001,부산광역시,산업용,21840,703567523,57442924789,81.6,3.0,15.6,-7.2,41.0,37.6,3.3,2.4
785,201002,부산광역시,산업용,21881,629206166,52754847931,83.8,5.8,18.4,-5.0,57.0,91.1,3.2,5.2
786,201003,부산광역시,산업용,21929,663632997,50106769803,75.5,7.8,18.5,-2.5,62.0,132.9,4.1,6.6
787,201004,부산광역시,산업용,21975,686466668,50762640810,73.9,11.5,21.0,1.9,60.0,146.3,3.4,5.7
788,201005,부산광역시,산업용,22019,675230003,49519587567,73.3,17.2,27.8,8.5,67.0,186.8,3.2,5.5
789,201006,부산광역시,산업용,22077,666724163,49606721390,74.4,22.0,29.0,12.4,68.0,94.4,2.5,5.9
790,201007,부산광역시,산업용,22138,713424147,64583512487,90.5,25.2,32.4,20.2,83.0,291.9,3.3,7.1
791,201008,부산광역시,산업용,22198,668878119,64850624275,97.0,27.9,34.1,24.0,81.0,165.3,3.5,5.5
792,201009,부산광역시,산업용,22237,682831921,55079946327,80.7,24.1,32.3,16.8,72.0,182.5,3.1,5.3
793,201010,부산광역시,산업용,22280,679190903,52864769173,77.8,18.2,26.9,5.5,63.0,72.6,3.1,5.0
794,201011,부산광역시,산업용,22304,698982885,61606323528,88.1,11.3,21.0,1.8,46.0,2.0,3.1,2.2
795,201012,부산광역시,산업용,22332,734128043,65299559761,88.9,5.2,19.3,-8.1,47.0,38.5,3.5,2.7
796,201101,부산광역시,산업용,22388,780308955,68356405379,87.6,-0.7,9.5,-12.8,35.0,0.0,3.6,2.0
797,201102,부산광역시,산업용,22448,682070319,61779363058,90.6,6.1,17.6,-3.4,56.0,70.9,3.1,5.0
798,201103,부산광역시,산업용,22497,717114001,57259029999,79.8,7.4,20.1,-2.5,43.0,31.2,3.6,2.9
799,201104,부산광역시,산업용,22558,725972474,55167636987,76.0,13.1,21.4,5.3,59.0,100.0,4.3,4.3
800,201105,부산광역시,산업용,22593,672320418,51907258803,77.2,17.3,24.2,11.7,70.0,170.0,3.5,6.5
801,201106,부산광역시,산업용,22650,713815471,55405387339,77.6,21.3,27.8,15.2,79.0,243.2,3.3,7.3
802,201107,부산광역시,산업용,22710,718341727,67720023164,94.3,25.1,33.0,19.4,79.0,418.1,3.4,6.4
803,201108,부산광역시,산업용,22762,701604110,71355097176,101.7,25.8,32.3,19.5,78.0,110.0,3.4,7.5
804,201109,부산광역시,산업용,22803,687214628,58596828768,85.3,23.3,31.6,14.8,66.0,56.8,3.1,5.1
805,201110,부산광역시,산업용,22834,711470333,57331303940,80.6,17.6,27.4,6.4,58.0,142.5,2.7,4.6
806,201111,부산광역시,산업용,22843,709300058,67339791718,94.9,14.1,24.6,0.9,60.0,128.7,2.7,5.5
807,201112,부산광역시,산업용,22882,738723497,75247323385,101.9,4.4,15.3,-5.6,41.0,7.2,3.2,3.2
808,201201,부산광역시,산업용,22943,721009547,75960247946,105.4,2.8,13.7,-6.5,42.0,19.5,3.4,3.7
809,201202,부산광역시,산업용,22971,730119889,78120816523,107.0,2.8,16.4,-9.9,45.0,22.1,3.0,4.6
810,201203,부산광역시,산업용,23039,750714907,67353868880,89.7,8.3,19.7,-3.6,55.0,173.9,3.8,5.0
811,201204,부산광역시,산업용,23093,717506098,63307791043,88.2,14.0,23.3,2.1,58.0,213.8,4.0,4.3
812,201205,부산광역시,산업용,23150,702835705,62180338461,88.5,18.9,28.2,11.4,59.0,36.1,2.7,5.1
813,201206,부산광역시,산업용,23224,667712131,60085056019,90.0,21.6,27.8,15.9,71.0,97.8,2.8,7.2
814,201207,부산광역시,산업용,23278,720218289,77379456269,107.4,25.5,33.1,20.2,78.0,502.0,3.3,6.8
815,201208,부산광역시,산업용,23312,708081660,82193335528,116.1,27.5,34.5,20.6,72.0,169.4,3.7,7.1
816,201209,부산광역시,산업용,23358,699859415,69148991916,98.8,22.2,29.2,14.1,70.0,356.0,3.1,5.6
817,201210,부산광역시,산업용,23354,663859514,64305075284,96.9,17.8,25.6,8.5,54.0,146.5,2.7,3.3
818,201211,부산광역시,산업용,23351,728711901,82474791814,113.2,10.1,19.6,0.6,48.0,83.5,3.3,3.8
819,201212,부산광역시,산업용,23412,737653824,82742868702,112.2,2.9,14.7,-7.7,48.0,162.7,3.2,3.6
820,201301,부산광역시,산업용,23429,740620584,86157768800,116.3,2.5,13.3,-8.1,42.0,22.5,3.1,2.9
821,201302,부산광역시,산업용,23501,676845417,82215905793,121.5,4.7,17.2,-10.7,43.0,46.6,2.8,4.3
822,201303,부산광역시,산업용,23539,704913069,71005897041,100.7,10.2,19.3,-2.0,53.0,93.7,3.8,3.6
823,201304,부산광역시,산업용,23605,714675209,70059485500,98.0,12.6,23.4,3.5,50.0,136.2,4.1,4.5
824,201305,부산광역시,산업용,23686,679077200,67773153867,99.8,18.2,28.1,10.0,61.0,201.0,3.2,4.7
825,201306,부산광역시,산업용,23719,685341682,67772623593,98.9,21.9,27.8,15.5,74.0,159.0,2.6,6.7
826,201307,부산광역시,산업용,23748,722153661,86528513071,119.8,26.1,31.9,21.8,76.0,131.0,4.9,6.8
827,201308,부산광역시,산업용,23790,685677004,84021506867,122.5,28.0,35.0,21.3,67.0,144.5,3.3,4.2
828,201309,부산광역시,산업용,23831,676703204,70008483839,103.5,23.7,31.4,17.3,61.0,30.2,2.7,5.0
829,201310,부산광역시,산업용,23847,679995608,67389431518,99.1,18.9,29.8,9.1,56.0,91.2,3.0,4.7
830,201311,부산광역시,산업용,23884,697634516,83560782918,119.8,10.9,23.8,-0.8,52.0,61.6,3.5,2.6
831,201312,부산광역시,산업용,23906,714192902,89132858737,124.8,5.4,14.5,-4.0,48.0,12.6,3.6,2.4
832,201401,부산광역시,산업용,23930,705998482,88524550546,125.4,5.0,15.5,-5.4,41.0,9.6,3.5,2.3
833,201402,부산광역시,산업용,23987,662689707,84805249121,128.0,5.8,17.5,-5.6,62.0,44.1,3.4,6.1
834,201403,부산광역시,산업용,24042,711610784,74727156578,105.0,9.8,21.6,-0.6,60.0,136.7,3.5,4.7
835,201404,부산광역시,산업용,24084,724796213,73736019260,101.7,14.6,23.9,4.1,59.0,147.8,2.8,4.6
836,201405,부산광역시,산업용,24133,685856883,70290000477,102.5,18.7,27.7,10.4,69.0,145.9,3.6,3.5
837,201406,부산광역시,산업용,24162,688906542,84128741718,122.1,21.4,29.9,16.5,80.0,44.5,2.8,6.7
838,201407,부산광역시,산업용,24228,725872637,94257985345,129.9,24.8,32.9,19.3,85.0,169.3,3.2,6.9
839,201408,부산광역시,산업용,24266,684404543,87794265347,128.3,24.2,32.2,19.4,86.0,642.2,3.5,8.0
840,201409,부산광역시,산업용,24296,683276076,73933313702,108.2,22.7,30.6,17.2,75.0,128.7,2.8,5.2
841,201410,부산광역시,산업용,24342,700035767,71758659078,102.5,17.9,25.7,10.9,68.0,162.5,2.9,3.9
842,201411,부산광역시,산업용,24402,685883791,84379421863,123.0,12.7,21.6,1.8,61.0,40.5,2.5,3.8
843,201412,부산광역시,산업용,24455,707283887,89558687392,126.6,3.5,15.2,-6.0,50.0,21.3,3.3,3.0
844,201501,부산광역시,산업용,24513,723831996,90865027627,125.5,4.7,13.9,-4.9,53.0,50.7,3.1,3.3
845,201502,부산광역시,산업용,24564,644492437,82469494434,128.0,5.4,15.4,-7.8,54.0,30.5,3.3,3.7
846,201503,부산광역시,산업용,24576,684234938,73008105274,106.7,9.5,20.9,-4.1,54.0,76.5,3.5,3.1
847,201504,부산광역시,산업용,24596,710065593,73258521978,103.2,13.9,23.9,5.9,69.0,268.0,3.5,6.1
848,201505,부산광역시,산업용,24610,672772428,69481842257,103.3,18.8,30.2,12.3,67.0,183.0,3.0,4.3
849,201506,부산광역시,산업용,24667,683903022,86147414713,126.0,21.0,28.1,13.7,80.0,69.2,2.6,7.2
850,201507,부산광역시,산업용,24745,718072918,94586987283,131.7,23.9,31.9,18.4,83.0,176.7,3.7,7.1
851,201508,부산광역시,산업용,24797,684302370,87583585777,128.0,26.1,33.5,20.5,79.0,132.5,3.0,5.7
852,201509,부산광역시,산업용,24839,700729453,75485384745,107.7,22.1,28.8,17.0,74.0,172.0,2.9,5.3
853,201510,부산광역시,산업용,24842,674773333,70068567108,103.8,18.1,26.5,5.8,62.0,62.0,2.9,2.4
854,201511,부산광역시,산업용,24873,680375062,83825534828,123.2,13.6,23.6,1.1,73.0,124.1,2.7,6.1
855,201512,부산광역시,산업용,24897,696246832,88383847902,126.9,7.9,17.3,-2.5,59.0,51.5,3.0,3.8
856,201601,부산광역시,산업용,24925,712403026,88647446269,124.4,3.1,16.6,-10.2,49.0,59.5,3.5,3.3
857,201602,부산광역시,산업용,24943,670760772,84704402965,126.3,5.5,15.8,-4.0,48.0,63.7,3.7,3.4
858,201603,부산광역시,산업용,24941,716525984,76077824926,106.2,9.9,19.6,-4.3,61.0,133.5,3.2,4.7
859,201604,부산광역시,산업용,24967,689895774,71120573499,103.1,15.1,24.2,8.0,66.0,198.5,3.2,5.2
860,201605,부산광역시,산업용,24978,674478492,70635594005,104.7,19.3,30.5,11.5,64.0,108.8,3.4,4.6
861,201606,부산광역시,산업용,25013,684422027,86616796645,126.6,21.9,28.7,15.7,80.0,115.2,2.9,6.7
862,201607,부산광역시,산업용,25043,711177488,92383228524,129.9,25.3,32.7,19.5,85.0,188.8,3.3,6.2
863,201608,부산광역시,산업용,25042,679336274,90208710351,132.8,27.7,37.3,17.5,72.0,141.5,3.0,3.6
864,201609,부산광역시,산업용,25061,677176927,74997575350,110.8,22.9,29.7,17.1,80.0,407.9,2.6,7.2
865,201610,부산광역시,산업용,25076,697416203,72969114831,104.6,18.7,28.3,9.8,73.0,182.4,2.7,6.5
866,201611,부산광역시,산업용,25090,706890861,88694430095,125.5,11.8,20.8,0.1,61.0,56.6,2.8,4.1
867,201612,부산광역시,산업용,25086,729990337,93329363374,127.9,7.3,17.6,-3.2,54.0,103.8,3.1,3.4
868,201701,부산광역시,산업용,25097,730122964,92106622298,126.2,4.1,15.1,-7.7,46.0,12.0,3.3,2.7
869,201702,부산광역시,산업용,25115,716373133,90581837319,126.4,5.5,17.7,-5.7,45.0,33.8,3.5,3.4
870,201703,부산광역시,산업용,25097,732262092,78471376063,107.2,9.0,18.1,-2.3,53.0,35.7,3.1,4.6
871,201704,부산광역시,산업용,25108,734611365,75642967948,103.0,15.0,23.2,5.0,64.0,105.1,3.8,4.5
872,201705,부산광역시,산업용,25117,711391258,73571844564,103.4,19.0,28.2,12.8,63.0,39.2,3.3,4.6
873,201706,부산광역시,산업용,25094,730931545,91748260887,125.5,21.3,30.4,15.4,70.0,49.8,2.9,5.2
874,201707,부산광역시,산업용,25085,755944257,97634737784,129.2,26.1,32.7,21.2,82.0,172.1,3.5,6.8
875,201708,부산광역시,산업용,25118,742744057,96512302019,129.9,27.0,36.2,18.7,74.0,82.5,2.9,6.2
876,201709,부산광역시,산업용,25117,773209254,82515196333,106.7,22.6,29.7,14.5,69.0,335.0,2.8,5.4
877,201710,부산광역시,산업용,25101,672105959,69877343113,104.0,18.1,28.7,7.3,68.0,138.3,2.9,5.9
878,201711,부산광역시,산업용,25123,755576728,93323873748,123.5,11.2,23.6,-1.0,49.0,0.3,2.9,3.4
879,201712,부산광역시,산업용,25102,780605101,97308533386,124.7,3.6,14.5,-6.1,40.0,10.6,3.0,2.2
880,201801,부산광역시,산업용,25079,785788309,98237620503,125.0,1.9,14.0,-9.9,45.0,40.9,3.1,3.5
881,201802,부산광역시,산업용,25091,705827864,89817127080,127.3,3.9,14.7,-9.6,42.0,52.5,3.5,3.6
882,201803,부산광역시,산업용,25082,727439750,77048490249,105.9,10.0,22.3,-0.7,63.0,206.1,3.9,4.2
883,201804,부산광역시,산업용,25110,712849930,73973575311,103.8,14.5,24.3,3.0,63.0,156.4,4.0,4.8
884,201805,부산광역시,산업용,25117,698614414,72292296171,103.5,17.8,26.6,9.8,73.0,155.8,3.8,6.2
885,201806,부산광역시,산업용,25110,703573092,86916015510,123.5,21.5,31.3,15.1,75.0,276.7,3.1,6.3
886,201807,부산광역시,산업용,25113,737417811,95559670586,129.6,26.7,35.4,17.8,78.0,122.1,3.0,4.4
887,201808,부산광역시,산업용,25117,723852632,94064128540,129.9,27.9,36.4,21.2,75.0,169.7,3.5,5.3
888,201809,부산광역시,산업용,25107,728841716,77292842929,106.0,21.9,30.0,14.9,76.0,308.4,3.0,7.2
889,201810,부산광역시,산업용,25100,710325065,72491416762,102.1,16.4,25.6,7.9,62.0,123.7,2.0,3.7
890,201811,부산광역시,산업용,25098,726844443,89315534047,122.9,12.4,22.5,2.7,57.0,107.3,2.3,3.3
891,201812,부산광역시,산업용,25072,705211567,88281490257,125.2,5.7,18.8,-7.1,49.0,59.0,2.9,4.3
892,201901,부산광역시,산업용,25047,759467776,94170341496,124.0,4.5,13.7,-4.4,39.0,12.7,3.1,3.1
893,201902,부산광역시,산업용,25052,655771401,83142252079,126.8,6.6,16.5,-4.2,50.0,51.5,2.9,5.3
894,201903,부산광역시,산업용,25050,709199946,75200530328,106.0,10.5,21.0,0.5,54.0,75.4,3.6,4.4
895,201905,부산광역시,산업용,25045,697287794,71828681786,103.0,19.3,30.1,11.0,58.0,76.1,3.3,4.6
896,201001,서울특별시,산업용,43856,507859467,38011410965,74.8,-4.5,8.4,-15.3,65.0,29.3,2.3,3.7
897,201002,서울특별시,산업용,43908,485747295,36812602639,75.8,1.4,17.9,-10.8,59.0,55.3,2.4,4.8
