,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
242,201203,경상남도,농사용,163299,169712622,7191859076,42.4,7.9,19.6,-3.2,55.0,101.4,2.1,4.7
243,201204,경상남도,농사용,140251,137337075,6018180300,43.8,14.0,25.8,1.7,58.0,217.4,2.4,4.3
244,201205,경상남도,농사용,141869,88810182,4192817383,47.2,19.1,30.9,10.2,62.0,39.9,1.9,4.9
245,201206,경상남도,농사용,143575,85167915,3909266385,45.9,21.8,30.1,15.5,72.0,78.9,1.9,6.8
246,201207,경상남도,농사용,145084,92489329,4159453655,45.0,26.0,34.8,20.1,80.0,334.6,1.9,6.7
247,201208,경상남도,농사용,147494,119964743,5268045768,43.9,27.5,35.5,20.3,74.0,329.6,2.2,7.1
248,201209,경상남도,농사용,149144,111524403,5097544670,45.7,21.9,30.0,15.1,71.0,269.0,1.7,5.4
249,201210,경상남도,농사용,149919,91450519,4442556349,48.6,16.8,25.2,8.7,58.0,37.0,1.5,3.1
250,201211,경상남도,농사용,175442,126034754,5681518562,45.1,9.4,18.4,0.5,49.0,56.2,1.9,3.8
251,201212,경상남도,농사용,151372,195202641,8584638439,44.0,1.7,12.6,-8.0,53.0,79.2,2.2,3.7
252,201301,경상남도,농사용,150862,262077852,11184569562,42.7,1.3,12.8,-8.8,48.0,13.7,2.0,3.0
253,201302,경상남도,농사용,150663,251568590,11046982949,43.9,3.6,15.8,-11.0,43.0,71.2,2.1,4.4
254,201303,경상남도,농사용,174000,190453034,8658512602,45.5,9.6,21.0,-1.8,52.0,84.9,2.3,3.2
255,201304,경상남도,농사용,151235,150373315,7128024002,47.4,12.5,22.6,2.0,51.0,90.5,2.3,4.2
256,201305,경상남도,농사용,152696,110067189,5526440692,50.2,18.7,32.0,9.3,62.0,222.4,2.0,4.6
257,201306,경상남도,농사용,153822,87550645,4396459031,50.2,22.4,31.4,16.1,75.0,148.5,1.7,6.6
258,201307,경상남도,농사용,154943,99476684,4813505758,48.4,27.0,34.9,22.1,79.0,190.1,2.3,6.8
259,201308,경상남도,농사용,156898,133118081,6168416215,46.3,28.0,37.1,21.5,74.0,82.3,1.7,4.0
260,201309,경상남도,농사용,158145,121267104,5757518211,47.5,23.3,31.8,15.2,68.0,58.5,1.6,5.0
261,201310,경상남도,농사용,158920,97017014,4929101235,50.8,18.3,28.5,8.2,61.0,83.2,1.7,4.3
262,201311,경상남도,농사용,184080,136022514,6422699743,47.2,10.0,22.3,-1.9,54.0,59.6,1.7,2.5
263,201312,경상남도,농사용,160685,210827751,9975980375,47.3,4.7,14.5,-4.4,47.0,5.1,1.9,2.5
264,201401,경상남도,농사용,160757,279593841,12893529660,46.1,4.0,16.3,-5.4,41.0,5.7,1.8,2.1
265,201402,경상남도,농사용,160940,260236713,12082949969,46.4,5.4,17.2,-6.1,54.0,20.0,2.1,5.6
266,201403,경상남도,농사용,185352,209628068,9915685575,47.3,9.6,23.9,-1.2,58.0,152.5,1.9,4.7
267,201404,경상남도,농사용,162504,165077270,8083753458,49.0,14.5,27.1,3.8,54.0,102.9,1.8,4.6
268,201405,경상남도,농사용,163736,114213942,5989937779,52.4,19.4,31.8,8.8,57.0,106.5,2.0,3.5
269,201406,경상남도,농사용,164091,97740766,5012311979,51.3,22.0,31.7,15.9,73.0,45.1,1.6,7.2
270,201407,경상남도,농사용,164258,102613047,5175556827,50.4,25.2,35.2,18.9,80.0,149.2,1.4,7.2
271,201408,경상남도,농사용,165380,127557584,6269664911,49.2,24.6,32.7,17.9,81.0,665.9,2.0,8.1
272,201409,경상남도,농사용,166357,118817043,5891935009,49.6,22.3,30.8,15.8,74.0,109.8,1.5,5.4
273,201410,경상남도,농사용,167112,100621813,5271353693,52.4,17.2,25.7,9.5,65.0,101.0,1.7,3.5
274,201411,경상남도,농사용,192529,149778861,7346875107,49.1,11.6,20.1,1.8,60.0,51.5,1.5,4.0
275,201412,경상남도,농사용,169033,223358105,10791682551,48.3,2.9,13.8,-6.0,48.0,15.7,1.9,3.2
276,201501,경상남도,농사용,169230,317397368,14651389160,46.2,3.6,12.7,-5.4,50.0,33.4,1.9,3.5
277,201502,경상남도,농사용,169400,295366490,13729051619,46.5,4.6,16.5,-7.8,50.0,31.0,1.9,3.5
278,201503,경상남도,농사용,193709,235966351,11164448654,47.3,8.9,22.2,-3.6,51.0,69.5,2.1,3.1
279,201504,경상남도,농사용,170900,184828133,9016438213,48.8,13.9,27.4,5.5,64.0,196.3,2.0,6.0
280,201505,경상남도,농사용,172054,125341176,6571010884,52.4,19.3,33.6,10.7,61.0,134.0,2.0,4.3
281,201506,경상남도,농사용,172697,103510660,5329335295,51.5,21.2,30.8,12.6,76.0,77.0,1.8,7.1
282,201507,경상남도,농사용,172848,103207184,5303597617,51.4,24.1,33.9,17.6,81.0,197.5,1.8,7.1
283,201508,경상남도,농사용,174093,135027346,6651656970,49.3,25.4,35.5,18.8,81.0,116.7,1.4,5.7
284,201509,경상남도,농사용,175335,127707154,6369238398,49.9,20.9,29.0,14.3,75.0,88.9,1.5,5.2
285,201510,경상남도,농사용,176134,110168847,5770937344,52.4,16.4,25.9,4.1,65.0,40.2,1.4,2.5
286,201511,경상남도,농사용,201788,156765994,7751568783,49.4,11.8,21.4,-1.1,73.0,85.2,1.3,6.4
287,201512,경상남도,농사용,178600,216660895,10699124120,49.4,5.5,14.2,-4.3,59.0,41.0,1.6,4.0
288,201601,경상남도,농사용,178953,314184457,14660802461,46.7,0.6,14.0,-12.6,50.0,40.5,1.9,3.6
289,201602,경상남도,농사용,179287,329945546,15354102747,46.5,4.1,16.0,-6.1,46.0,73.2,1.9,3.4
290,201603,경상남도,농사용,203782,245055757,11714185761,47.8,8.9,22.0,-5.5,59.0,81.6,1.7,4.9
291,201604,경상남도,농사용,181193,183928566,9149204939,49.7,14.7,27.3,6.3,66.0,263.0,1.7,5.5
292,201605,경상남도,농사용,182149,125136123,6654220459,53.2,19.4,31.3,10.3,64.0,123.7,1.7,4.9
293,201606,경상남도,농사용,182380,109146881,5631989197,51.6,22.5,31.2,14.3,80.0,108.8,1.5,6.8
294,201607,경상남도,농사용,182557,119618180,6047104655,50.6,26.3,36.7,20.6,87.0,181.8,1.4,6.5
295,201608,경상남도,농사용,183860,157583784,7605365632,48.3,27.3,36.6,17.9,77.0,110.0,1.4,3.6
296,201609,경상남도,농사용,184700,141247228,6926072402,49.0,22.2,30.3,14.8,84.0,522.7,1.1,7.2
297,201610,경상남도,농사용,185378,110638464,5814982761,52.6,17.4,29.1,7.6,76.0,215.8,1.4,6.3
298,201611,경상남도,농사용,211351,160772011,8128349611,50.6,9.8,21.0,-1.7,62.0,35.1,1.6,4.0
299,201612,경상남도,농사용,187872,243097418,11743314740,48.3,5.4,18.9,-4.1,55.0,136.8,1.8,3.6
300,201701,경상남도,농사용,188200,316283837,14891331902,47.1,2.6,15.1,-8.4,47.0,7.2,1.8,2.9
301,201702,경상남도,농사용,188475,328406346,15399258417,46.9,4.1,16.4,-6.5,46.0,42.5,1.9,3.4
302,201703,경상남도,농사용,212979,247115378,11908030457,48.2,8.0,19.0,-3.9,54.0,19.9,1.7,4.6
303,201704,경상남도,농사용,190353,194307136,9661938747,49.7,15.1,26.8,4.0,62.0,128.2,1.9,4.4
304,201705,경상남도,농사용,190872,121101466,6515272767,53.8,19.7,33.3,10.3,63.0,31.1,1.6,4.5
305,201706,경상남도,농사용,190926,120949728,6090234966,50.4,22.1,33.9,14.8,72.0,58.7,1.7,5.3
306,201707,경상남도,농사용,191682,134207102,6638792025,49.5,27.1,35.7,21.0,88.0,162.4,1.6,6.7
307,201708,경상남도,농사용,192800,165862284,7991543508,48.2,27.3,38.5,19.6,82.0,227.9,1.5,6.2
308,201709,경상남도,농사용,193641,143935936,7133704963,49.6,22.2,30.8,12.5,75.0,104.8,1.4,5.2
309,201710,경상남도,농사용,194246,115414978,6115575144,53.0,17.5,29.0,5.1,72.0,81.4,1.6,5.5
310,201711,경상남도,농사용,220653,180208826,8722604213,48.4,9.7,23.9,-1.9,54.0,0.0,1.4,3.3
311,201712,경상남도,농사용,197024,272022294,13149350228,48.3,2.0,13.1,-6.9,45.0,15.2,1.6,2.5
312,201801,경상남도,농사용,197207,352292519,16464579643,46.7,0.3,13.8,-12.0,46.0,26.7,1.7,3.8
313,201802,경상남도,농사용,197404,355164057,16567360565,46.6,2.6,14.6,-10.2,38.0,32.6,1.8,3.7
314,201803,경상남도,농사용,222302,251039957,12122619774,48.3,9.1,23.2,-1.9,67.0,186.0,1.9,4.2
315,201804,경상남도,농사용,198949,198083090,9855856817,49.8,14.4,27.3,1.2,67.0,119.3,1.8,4.7
316,201805,경상남도,농사용,199646,131104407,6993390533,53.3,18.1,29.0,8.3,76.0,145.0,1.8,6.1
317,201806,경상남도,농사용,199367,121179647,6219122752,51.3,21.7,34.7,13.9,80.0,194.8,1.6,6.1
318,201807,경상남도,농사용,199674,135287541,6785913911,50.2,27.1,36.4,17.8,84.0,146.0,1.5,4.7
319,201808,경상남도,농사용,200717,187902535,8930203803,47.5,27.5,37.0,19.8,83.0,243.7,1.7,5.6
320,201809,경상남도,농사용,201511,153086370,7560529076,49.4,21.3,30.2,12.9,82.0,216.4,1.3,7.1
321,201810,경상남도,농사용,202374,125846589,6591699955,52.4,15.1,26.4,4.7,69.0,146.2,1.5,3.6
322,201811,경상남도,농사용,228884,187143837,9179734236,49.1,10.1,20.5,-0.3,65.0,23.7,1.2,3.6
323,201812,경상남도,농사용,204856,260464301,12727004795,48.9,3.2,16.2,-9.8,51.0,26.9,1.8,4.4
324,201001,경상북도,농사용,229349,115391638,5015912444,43.5,1.8,15.5,-7.4,47.0,16.0,2.5,2.6
325,201002,경상북도,농사용,228783,113873936,4967007805,43.6,5.0,22.4,-5.3,61.0,67.7,2.2,5.1
326,201003,경상북도,농사용,297739,94582158,4192943503,44.3,7.4,25.5,-1.2,66.0,75.7,2.4,6.5
327,201004,경상북도,농사용,230948,89260442,4009478740,44.9,11.5,23.0,2.4,60.0,54.7,2.5,5.6
328,201005,경상북도,농사용,233385,81773357,3732899330,45.6,18.2,31.0,8.6,65.0,123.2,2.2,5.6
329,201006,경상북도,농사용,236150,95919113,4103877049,42.8,22.7,34.2,12.6,74.0,42.3,1.6,5.4
330,201007,경상북도,농사용,238433,104858332,4435456222,42.3,26.4,34.9,19.4,78.0,148.5,2.2,6.8
331,201008,경상북도,농사용,239489,119552667,5091376848,42.6,27.9,35.7,22.5,80.0,193.0,1.9,6.3
332,201009,경상북도,농사용,241332,123049313,5387470906,43.8,22.9,33.3,13.0,77.0,133.0,1.8,5.7
333,201010,경상북도,농사용,241735,91570747,4246949491,46.4,17.3,25.7,5.4,70.0,37.8,1.8,5.2
334,201011,경상북도,농사용,309512,122250154,4965307067,40.6,10.2,20.0,0.6,49.0,10.0,2.2,2.0
335,201012,경상북도,농사용,239867,103211343,4573670662,44.3,4.1,19.4,-8.7,50.0,25.5,2.5,2.7
336,201101,경상북도,농사용,238742,124642858,5390999559,43.3,-1.6,9.2,-12.7,44.0,27.1,2.8,2.4
337,201102,경상북도,농사용,238200,124186218,5420759976,43.7,5.0,20.0,-5.2,65.0,103.5,1.9,4.9
338,201103,경상북도,농사용,306905,100370657,4454798555,44.4,7.4,20.9,-2.6,43.0,15.0,2.4,2.8
339,201104,경상북도,농사용,241172,91927429,4175717402,45.4,13.4,27.8,2.6,56.0,105.0,2.4,4.5
340,201105,경상북도,농사용,243373,79627187,3694414854,46.4,17.6,29.3,10.2,69.0,145.2,2.2,6.1
341,201106,경상북도,농사용,245785,94539359,4090592822,43.3,22.8,34.6,14.6,72.0,171.4,2.2,6.5
342,201107,경상북도,농사용,247740,98979769,4386824119,44.3,25.6,35.1,19.4,80.0,188.3,2.1,7.2
343,201108,경상북도,농사용,249533,115665480,5072687972,43.9,25.8,33.9,19.3,83.0,97.2,1.8,7.4
344,201109,경상북도,농사용,251623,128005920,5548706045,43.3,22.5,31.5,13.6,74.0,34.8,2.0,5.9
345,201110,경상북도,농사용,252702,100581185,4625392216,46.0,16.5,28.0,5.3,64.0,92.0,1.9,4.2
346,201111,경상북도,농사용,320961,123341554,5129189020,41.6,13.0,22.3,0.6,64.0,73.7,1.9,5.4
347,201112,경상북도,농사용,251367,106670899,4776744209,44.8,3.7,13.2,-5.8,46.0,36.7,2.5,3.5
348,201201,경상북도,농사용,250412,128585787,5542791582,43.1,2.2,10.0,-7.1,51.0,67.5,2.3,3.6
349,201202,경상북도,농사용,249846,129986426,5622811907,43.3,2.2,15.1,-11.5,49.0,6.5,2.2,4.3
350,201203,경상북도,농사용,318752,113641294,5019087481,44.2,8.0,21.4,-2.7,65.0,116.9,2.4,5.3
351,201204,경상북도,농사용,252980,98690770,4461155499,45.2,15.1,30.4,2.9,59.0,127.8,2.6,4.2
352,201205,경상북도,농사용,255705,87730404,4036404436,46.0,19.0,31.4,12.0,69.0,34.6,1.9,5.2
353,201206,경상북도,농사용,258827,111398456,4694815670,42.1,21.6,31.0,15.5,85.0,70.7,1.8,7.4
354,201207,경상북도,농사용,261619,110000131,4799081727,43.6,26.5,36.8,19.6,84.0,209.8,1.8,6.7
355,201208,경상북도,농사용,264299,150868568,6418511551,42.5,26.6,34.2,19.5,86.0,226.8,2.0,7.7
356,201209,경상북도,농사용,267117,148036765,6648485812,44.9,21.5,30.4,13.4,75.0,353.4,2.0,5.7
357,201210,경상북도,농사용,267971,107973733,5199082972,48.2,16.8,26.7,7.7,58.0,21.5,2.0,3.4
358,201211,경상북도,농사용,336447,145209086,6128345257,42.2,9.0,18.8,-0.2,48.0,50.2,2.4,3.8
359,201212,경상북도,농사용,267113,125283620,5722181044,45.7,1.1,12.0,-9.4,48.0,48.0,2.7,3.3
360,201301,경상북도,농사용,265539,147947116,6585730641,44.5,0.9,14.5,-10.1,45.0,33.8,2.6,2.9
361,201302,경상북도,농사용,264576,144036725,6606965597,45.9,3.5,18.3,-12.3,41.0,19.5,2.3,4.2
362,201303,경상북도,농사용,330492,117553476,5582926101,47.5,9.7,26.9,-1.9,50.0,69.1,2.5,3.7
363,201304,경상북도,농사용,265176,104343551,5092047104,48.8,12.3,28.7,3.3,53.0,71.0,2.6,4.5
364,201305,경상북도,농사용,267173,100264887,4898829344,48.9,19.0,32.5,8.1,63.0,87.5,2.4,4.9
365,201306,경상북도,농사용,270033,117195385,5400661894,46.1,22.1,34.0,15.7,79.0,60.3,1.6,6.9
366,201307,경상북도,농사용,272235,120668982,5691514283,47.2,28.4,36.6,21.5,70.0,165.5,2.6,6.5
367,201308,경상북도,농사용,275150,168769028,7615342480,45.1,28.8,37.6,21.5,71.0,85.0,2.5,4.6
368,201309,경상북도,농사용,277699,177079711,7926916102,44.8,22.6,32.4,14.6,74.0,66.9,2.4,5.7
369,201310,경상북도,농사용,278473,121721707,5947786191,48.9,17.7,26.5,7.8,68.0,204.4,2.8,5.1
370,201311,경상북도,농사용,345465,149487211,6625169219,44.3,9.5,22.1,-2.8,54.0,22.7,2.8,2.5
371,201312,경상북도,농사용,276859,127507332,6257082602,49.1,4.0,14.5,-5.5,52.0,19.5,2.8,2.6
372,201401,경상북도,농사용,275379,144581385,6958823024,48.1,3.4,15.9,-6.3,45.0,15.0,2.6,2.7
373,201402,경상북도,농사용,274783,142452214,6878877459,48.3,4.5,21.5,-6.3,69.0,117.8,3.0,6.5
374,201403,경상북도,농사용,342234,120204760,5935983384,49.4,9.2,25.9,-1.5,58.0,129.9,2.7,4.5
375,201404,경상북도,농사용,277457,108482417,5456453267,50.3,14.4,27.6,3.9,59.0,121.6,2.9,4.6
376,201405,경상북도,농사용,279973,105600889,5297756532,50.2,20.0,34.2,9.1,56.0,20.4,2.9,3.3
377,201406,경상북도,농사용,282711,130590149,6078379304,46.5,21.5,32.5,14.9,78.0,88.4,2.6,7.3
378,201407,경상북도,농사용,284889,135390261,6472374684,47.8,25.9,36.0,19.2,76.0,90.0,2.5,6.7
379,201408,경상북도,농사용,287316,163499337,7709341488,47.2,23.9,33.8,18.0,84.0,453.0,2.4,8.1
380,201409,경상북도,농사용,289347,155379388,7486867058,48.2,21.9,31.5,14.8,75.0,116.8,2.2,5.4
381,201410,경상북도,농사용,290219,127472348,6381050009,50.1,16.9,25.0,9.3,68.0,127.9,3.1,4.4
382,201411,경상북도,농사용,357508,166766069,7520131942,45.1,11.3,20.2,1.0,60.0,49.5,2.3,4.1
383,201412,경상북도,농사용,288650,140478683,6974472367,49.6,1.7,13.3,-8.3,47.0,7.9,3.0,3.0
384,201501,경상북도,농사용,286572,162222565,7829913727,48.3,3.0,12.8,-5.9,56.0,24.1,2.6,3.5
385,201502,경상북도,농사용,286165,153290322,7466497746,48.7,4.2,15.6,-9.3,54.0,12.0,2.7,3.7
386,201503,경상북도,농사용,353983,128678545,6397326587,49.7,8.8,23.9,-5.4,49.0,50.0,2.9,2.7
387,201504,경상북도,농사용,288911,118561766,5982046104,50.5,13.6,30.0,4.1,66.0,116.3,3.0,6.0
388,201505,경상북도,농사용,291485,114766033,5763942657,50.2,20.2,32.2,10.6,56.0,30.6,2.8,4.0
389,201506,경상북도,농사용,294898,148956324,6891140778,46.3,21.1,31.8,12.7,77.0,102.5,2.5,6.8
390,201507,경상북도,농사용,297646,137709349,6717674336,48.8,24.4,37.0,17.5,77.0,132.3,2.7,6.3
391,201508,경상북도,농사용,300166,184785241,8611057730,46.6,26.0,37.5,19.5,79.0,143.6,2.5,5.3
392,201509,경상북도,농사용,302911,183855927,8652924838,47.1,21.3,29.3,15.1,76.0,105.7,2.8,5.5
393,201510,경상북도,농사용,303903,139607197,6997677971,50.1,16.9,25.9,4.1,62.0,28.3,2.5,2.5
394,201511,경상북도,농사용,372004,189338449,8354285565,44.1,12.2,22.4,0.0,74.0,133.3,2.6,6.8
395,201512,경상북도,농사용,302357,149370849,7422519776,49.7,6.3,15.5,-4.0,59.0,40.8,2.5,4.4
396,201601,경상북도,농사용,300617,161769213,7896157661,48.8,1.5,16.0,-12.3,48.0,47.2,2.9,3.4
397,201602,경상북도,농사용,300266,165599032,8063526048,48.7,4.2,18.0,-5.3,47.0,14.4,2.7,3.7
398,201603,경상북도,농사용,369198,140817415,6985262462,49.6,9.1,22.7,-4.7,56.0,69.8,2.5,4.8
399,201604,경상북도,농사용,303815,126238329,6383466103,50.6,14.9,27.3,5.0,62.0,155.2,2.9,5.5
400,201605,경상북도,농사용,306417,117663924,5997379051,51.0,19.8,31.0,10.9,61.0,39.4,2.8,4.3
401,201606,경상북도,농사용,309781,151213618,7146038975,47.3,22.8,32.7,14.2,74.0,52.5,2.4,6.3
402,201607,경상북도,농사용,312439,152306111,7469919838,49.0,25.9,36.5,18.6,81.0,113.2,2.3,7.0
403,201608,경상북도,농사용,314685,205289001,9524981961,46.4,27.5,39.3,17.5,75.0,181.5,2.7,4.0
404,201609,경상북도,농사용,317257,203906253,9538758540,46.8,22.4,32.0,17.0,83.0,522.3,2.4,7.8
405,201610,경상북도,농사용,318387,141661702,7211721066,50.9,17.7,28.2,8.1,76.0,257.7,2.5,6.3
406,201611,경상북도,농사용,387500,188423265,8464148288,44.9,10.5,21.0,-0.5,62.0,20.9,2.4,4.5
407,201612,경상북도,농사용,316013,154412911,7717190818,50.0,6.2,18.6,-4.5,55.0,41.3,2.6,3.8
408,201701,경상북도,농사용,314523,166830470,8177242337,49.0,2.9,12.9,-8.0,48.0,7.4,2.9,3.0
409,201702,경상북도,농사용,314151,170092242,8326693467,49.0,4.6,17.8,-5.9,46.0,27.8,2.9,3.1
410,201703,경상북도,농사용,384288,143060694,7158974420,50.0,8.6,19.4,-1.9,54.0,13.4,2.8,4.6
411,201704,경상북도,농사용,317864,133515706,6761373195,50.6,16.1,31.3,3.6,55.0,79.6,2.8,4.4
412,201705,경상북도,농사용,320901,132459554,6600177505,49.8,20.6,32.5,10.0,58.0,19.8,2.6,4.4
413,201706,경상북도,농사용,324666,174531151,8040564769,46.1,21.9,34.5,13.9,71.0,12.8,2.6,4.8
414,201707,경상북도,농사용,327381,180304186,8542922694,47.4,27.4,38.6,20.9,77.0,74.2,2.4,6.6
415,201708,경상북도,농사용,329485,189867506,9160133010,48.2,26.1,35.5,18.2,80.0,209.0,2.4,6.4
416,201709,경상북도,농사용,331826,185900598,8967271810,48.2,22.1,31.1,12.7,71.0,138.2,2.6,5.0
417,201710,경상북도,농사용,332681,147722495,7520482932,50.9,17.5,29.3,6.1,70.0,81.5,2.7,6.1
418,201711,경상북도,농사용,403205,198792651,8962925984,45.1,10.0,23.0,-1.7,48.0,0.1,2.5,2.8
419,201712,경상북도,농사용,330924,173447261,8565575375,49.4,2.2,13.7,-8.0,45.0,10.5,2.9,1.9
420,201801,경상북도,농사용,329466,186722507,9110035069,48.8,0.6,13.3,-12.9,49.0,20.0,2.8,3.1
421,201802,경상북도,농사용,328840,192847053,9346410555,48.5,2.5,15.3,-10.3,46.0,33.5,2.7,3.4
422,201803,경상북도,농사용,399886,154282665,7683467240,49.8,10.2,25.9,-2.2,62.0,153.7,3.3,4.6
423,201804,경상북도,농사용,332160,139468671,7070545267,50.7,15.5,33.0,2.8,57.0,106.5,3.2,4.1
424,201805,경상북도,농사용,334615,130867663,6685439586,51.1,18.7,32.6,9.9,73.0,71.6,3.1,6.0
425,201806,경상북도,농사용,337744,167027955,7895940534,47.3,23.3,34.6,14.4,69.0,89.1,2.7,6.3
426,201807,경상북도,농사용,339906,174797050,8505024820,48.7,27.3,37.2,17.6,78.0,164.1,2.7,5.1
427,201808,경상북도,농사용,342329,262996037,11884220294,45.2,27.7,39.4,19.5,74.0,175.4,2.7,6.1
428,201809,경상북도,농사용,345070,213211527,10148243451,47.6,21.9,30.6,13.5,74.0,160.0,2.6,7.4
429,201810,경상북도,농사용,346153,155102682,7911664996,51.0,15.5,26.3,6.0,67.0,261.6,2.6,3.7
430,201811,경상북도,농사용,416841,214070526,9596971298,44.8,10.9,21.6,0.6,62.0,17.7,2.1,3.5
431,201812,경상북도,농사용,343537,174370837,8706361723,49.9,4.0,19.7,-8.3,52.0,31.1,2.6,4.2
432,201001,광주광역시,농사용,7881,7744440,304250537,39.3,0.5,15.6,-9.5,69.0,37.1,1.8,4.6
433,201002,광주광역시,농사용,7867,7581494,300599900,39.6,4.4,20.6,-5.8,67.0,135.8,2.0,5.5
434,201003,광주광역시,농사용,12466,5874511,235659957,40.1,7.4,20.7,-3.5,64.0,76.0,2.6,6.4
435,201004,광주광역시,농사용,7934,5044516,208423679,41.3,11.2,26.1,1.0,61.0,133.0,2.5,5.2
436,201005,광주광역시,농사용,7980,3789096,166226327,43.9,18.6,32.2,5.9,65.0,99.0,2.3,5.4
437,201006,광주광역시,농사용,8044,3263295,150406487,46.1,23.7,32.5,14.6,70.0,70.6,1.9,6.5
438,201007,광주광역시,농사용,8073,3278072,154147639,47.0,26.3,33.2,21.1,81.0,453.0,2.4,7.7
439,201008,광주광역시,농사용,8105,3669759,173310977,47.2,28.1,35.5,22.9,82.0,337.6,2.4,6.5
440,201009,광주광역시,농사용,8144,3808685,179428488,47.1,23.6,33.8,11.0,73.0,139.7,2.2,5.6
441,201010,광주광역시,농사용,8155,3310404,158517282,47.9,15.7,25.8,1.5,68.0,42.0,1.9,4.3
442,201011,광주광역시,농사용,12635,6334909,239006760,37.7,8.4,19.5,-1.2,60.0,7.4,1.6,3.4
443,201012,광주광역시,농사용,8155,6570131,261308684,39.8,2.5,18.3,-9.3,64.0,41.9,2.2,4.6
444,201101,광주광역시,농사용,8135,8804365,350233927,39.8,-3.4,4.2,-11.7,62.0,7.4,2.1,4.5
445,201102,광주광역시,농사용,8111,8969645,354713158,39.5,3.1,17.5,-7.5,65.0,59.8,1.6,3.9
446,201103,광주광역시,농사용,12564,7020400,278032948,39.6,5.3,21.0,-4.1,56.0,23.1,2.2,3.2
447,201104,광주광역시,농사용,8192,5423932,223426889,41.2,12.2,25.6,1.8,62.0,103.0,2.4,4.3
448,201105,광주광역시,농사용,8251,3561804,160876660,45.2,19.0,30.6,8.4,67.0,142.9,2.5,5.8
449,201106,광주광역시,농사용,8332,3262650,151346983,46.4,23.3,33.1,15.3,74.0,120.0,2.7,6.8
450,201107,광주광역시,농사용,8360,3083725,150002407,48.6,26.5,35.3,19.2,80.0,277.5,2.7,7.6
451,201108,광주광역시,농사용,8402,3788095,177409506,46.8,25.9,35.2,17.9,81.0,382.5,2.4,8.3
452,201109,광주광역시,농사용,8434,3948851,182665388,46.3,22.7,33.3,12.8,71.0,13.5,1.8,4.7
453,201110,광주광역시,농사용,8480,3723027,172950899,46.5,15.4,27.7,2.9,66.0,20.5,1.5,4.3
454,201111,광주광역시,농사용,12863,6120820,229667404,37.5,12.6,27.1,-1.2,73.0,136.8,1.6,5.9
455,201112,광주광역시,농사용,8523,6429915,256736897,39.9,2.2,12.3,-6.3,65.0,13.3,2.1,5.5
456,201201,광주광역시,농사용,8530,9482053,360229556,38.0,0.4,11.1,-9.7,64.0,15.2,2.1,5.5
457,201202,광주광역시,농사용,8558,9495770,364861377,38.4,0.4,14.9,-9.7,64.0,18.6,2.0,5.9
458,201203,광주광역시,농사용,12944,8024681,315773390,39.4,6.5,20.5,-3.5,64.0,100.4,2.3,5.3
459,201204,광주광역시,농사용,8669,6258678,255101951,40.8,13.6,28.5,0.8,60.0,82.5,2.5,4.6
460,201205,광주광역시,농사용,8749,3866474,181210114,46.9,20.0,31.6,10.4,61.0,42.6,1.8,4.6
461,201206,광주광역시,농사용,8777,3980560,178402848,44.8,23.4,31.8,15.6,68.0,83.1,2.2,6.6
462,201207,광주광역시,농사용,8836,3589798,170270811,47.4,26.4,35.2,20.5,78.0,330.6,2.2,7.4
463,201208,광주광역시,농사용,8895,4884909,219334272,44.9,27.6,37.7,18.8,75.0,473.5,2.9,7.0
464,201209,광주광역시,농사용,8942,4146195,198425708,47.9,21.3,31.4,14.3,74.0,272.0,2.0,5.8
465,201210,광주광역시,농사용,8988,3475484,175428732,50.5,15.9,26.7,4.6,64.0,82.8,1.6,3.4
466,201211,광주광역시,농사용,13309,6953998,263596587,37.9,8.1,18.8,-0.6,63.0,45.9,2.2,5.3
467,201212,광주광역시,농사용,8977,7547953,311284706,41.2,0.4,12.0,-10.2,71.0,79.6,2.3,5.2
468,201301,광주광역시,농사용,8945,10357231,418843129,40.4,0.0,15.4,-10.3,66.0,20.6,1.8,4.7
469,201302,광주광역시,농사용,8933,9902293,410712630,41.5,2.0,19.8,-9.7,58.0,48.0,2.1,5.1
470,201303,광주광역시,농사용,13182,7896250,338629468,42.9,7.6,26.8,-3.4,58.0,76.9,2.2,3.6
471,201304,광주광역시,농사용,9018,6198297,276479963,44.6,11.4,25.0,0.0,59.0,54.9,2.4,4.6
472,201305,광주광역시,농사용,9097,4227859,203916451,48.2,19.1,32.1,6.6,63.0,86.5,2.0,4.3
473,201306,광주광역시,농사용,9156,3486881,177852677,51.0,23.9,32.8,15.3,72.0,83.7,1.8,6.7
474,201307,광주광역시,농사용,9210,3601674,183103744,50.8,27.1,33.5,22.3,76.0,349.1,3.3,7.3
475,201308,광주광역시,농사용,9316,5236508,246813627,47.1,28.4,36.2,19.7,72.0,293.2,2.1,4.7
476,201309,광주광역시,농사용,9375,4505166,221419413,49.1,22.6,32.1,11.7,69.0,88.5,1.8,5.0
477,201310,광주광역시,농사용,9425,3510209,185145777,52.7,16.8,29.8,5.1,66.0,30.8,2.0,3.7
478,201311,광주광역시,농사용,13727,6983529,287632531,41.2,8.6,23.8,-2.0,69.0,95.0,1.6,5.1
479,201312,광주광역시,농사용,9464,7806543,354902186,45.5,2.9,14.0,-5.0,67.0,18.2,1.7,5.0
